destination_actual_icao,braking_coefficient
VOMM,0.014452767
VIDP,0.025775285
VOBL,-0.065380004
VOCL,0.028658436
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
VEPT,0.002289906
VIDP,0.070537569
VISR,0.027831279
VABB,0.039947879
VEGT,0.044959426
VIJU,0.072231421
WSSS,0.114119248
VABB,0.011756749
VOMD,0.018404301
VAAH,0.007622721
VIDP,0.025778488
VIDP,0.032649303
VABB,-0.033251204
VECC,0.067445366
VOMM,0.015070321
VECC,0.009553879
VEBD,-0.048199109
VIDP,0.031738039
VIBN,
VIDP,0.018556732
VABB,
VOBL,0.04620364
VILH,0.05813722
VIDP,0.028427046
VECC,
VIDP,-0.002080741
VOMM,0.042612187
VEPT,-0.007927244
VOMM,-0.020152492
VIDP,0.044789476
VIDP,-0.011081154
VOMM,0.056060977
VIDP,0.087704789
VIDP,0.044329449
VAPO,0.003953653
VOGO,0.016567147
VECC,0.082936191
VILH,0.019027031
VVNB,0.059571364
VEGT,-0.054220636
VOMM,0.039480495
VEGT,0.027425979
VIAR,
VIJU,0.031452823
VIDP,0.030422101
VISR,0.096322426
VASU,0.041561844
VIDP,0.083526078
VECC,0.01734992
VOCI,0.044880935
VEGK,0.053345428
VEPT,-0.012498013
VIDP,
VIAR,0.004361964
VOBL,0.001000669
OERK,-0.026578746
VOBL,
VIDP,0.105128925
VISR,-0.052173371
VISR,
VIBN,
VOMM,0.014247069
VABB,0.034968179
VOBL,-0.009106489
VISR,-0.056411519
VEPT,0.016038164
VIDP,0.094923702
VOMM,0.041434805
ZHHH,0.063637112
VGHS,0.013359415
VECC,0.073772324
VAPO,0.045042651
VOGO,-0.023127426
VOMM,0.05162542
VECC,0.044697187
OMDB,0.039444866
VOGO,0.046146733
VIDP,-0.029109024
VEPT,0.009036985
VOBL,0.089949231
VOMM,0.083051473
VAAH,0.013009814
OMDB,
VEPT,-0.020363167
VECC,0.057337824
VOMM,0.068909605
VISR,
VABB,0.02156205
VIAR,0.052159818
VIDP,0.007425629
VIDP,-0.028777947
VIJP,0.037874862
VIDP,0.07636538
VOBL,-0.028064504
VAPO,0.069964906
VECC,0.026148193
VABB,-0.015385371
OMDB,-0.020681817
VABB,0.030569939
VAAH,0.003694962
VIDP,0.053212634
VOBL,0.109179018
VIDP,0.039490725
VOGO,0.006197028
VIDP,0.017257811
VVNB,0.010273901
VIJO,0.052452159
VABB,0.034080231
VABB,-0.005261007
,
VABB,0.02880829
WMKK,
VIJU,0.023303915
VOGO,-0.003930678
VECC,
VIDP,0.066142746
VABB,-0.010108215
VEPT,-0.036676871
VIDP,0.008155339
VECC,0.062643391
VIDP,0.054470019
VIDP,0.01906035
VABB,0.028366078
VABB,-0.036038146
VOBL,0.064144282
VABB,0.016012322
VIDP,0.012001454
VABB,0.022752797
OMRK,0.035566273
VIDP,0.041398004
VIDP,0.149013706
VISR,0.018917283
VIDP,-0.040543312
VECC,0.044974803
VAUD,0.035376576
VIDP,0.013604362
VOCI,0.0887007
VECC,0.088087095
VIDP,0.043165868
VEGT,-0.027380263
VIDP,0.056864887
VABB,0.025905309
VECC,-0.010032323
VILH,
VOPB,-0.002960152
VIDP,-0.026688638
VIDP,0.067683769
VIDP,0.036783745
VEGT,0.084662312
VOMM,0.003358939
VABB,0.066707476
VABB,
VIJU,-0.029811849
VOCL,0.027216399
VEPT,-0.014818386
VABB,0.009441869
VEPT,0.085280228
VECC,-0.05953577
VGHS,0.060836969
VABB,0.058388514
VOMM,-0.004457605
VECC,
VABB,
VEGK,0.046429941
VOBL,0.047810953
VABB,-0.00580844
OEJN,-0.018769553
VOCL,-0.056543114
VABB,0.005702066
VOHS,
VIJP,-0.00097206
VECC,0.001428269
VIDP,-0.005498453
VOMM,-0.002637996
VISR,0.072336821
VIDP,0.02579622
OEDF,0.026996075
VABB,0.042157256
VABB,-0.02603518
VIDP,0.062151621
OEDF,-0.00172828
OMDB,0.10477332
VIDP,0.033468316
OMSJ,-0.005612506
VIDP,
VABB,-0.010647225
VOPB,0.002598822
VECC,0.034773817
VIDP,-0.01410992
VABB,0.013065834
VILH,0.054976342
VABB,0.0254205
VISR,
VEGK,-0.004994881
VIDP,0.054810099
VIJR,0.018099756
VVNB,0.020801985
VABB,
VIDP,0.038699969
VABB,-0.026600195
VIDP,0.006756399
VIDP,0.021955662
VECC,0.009728229
VOGO,0.097727178
VECC,
VEGT,0.114564886
VAPO,0.013567822
VAPO,-0.065602293
VABB,0.011960599
VIDP,0.029684565
VABB,0.041165651
VOHS,
VOTP,-0.012594519
OMDB,0.027401208
OMDB,0.009523863
VOMM,0.053537613
VEPT,-0.064913808
VILH,0.009750167
VAAH,0.038579877
VOHS,
VISR,0.028000393
OMDW,
VIDP,-0.003139517
VABB,0.012339399
VOBL,0.022988979
VEDG,0.047027344
VASU,-0.015368891
VIJP,-0.003601464
VOGO,-0.014002898
VABB,0.038498167
VIDP,0.013183216
VOHS,-0.012113888
VIDP,0.088369124
VEPT,-0.143034021
VIDP,0.08422889
VOBL,0.070159155
VECC,-0.016812389
VIDP,0.048111463
VOPB,0.049119029
VOBL,
VOGO,0.003711626
VIDP,0.021548177
VILK,0.070121095
VOBL,-0.023231516
VEGT,0.016520189
VERC,0.081363903
VOCI,-0.055584102
VOHS,0.017708862
VABB,-0.007722491
VAPO,0.008686589
VIDP,0.050372292
VEGK,-0.010242077
VISR,-0.027708755
VABB,0.075129907
VEBD,-0.10253607
VABB,
VABB,-0.00925161
VECC,-0.008450471
VIJU,0.09785469
VIDP,0.024672808
VIDP,0.01164867
VIDP,0.063440927
VABB,
VABB,0.05260335
VEGK,-0.032672504
OMDB,-0.050013724
VAPO,0.014917345
VOCI,0.003534401
WSSS,0.020485599
VOCI,-0.029686014
VIDP,0.101723835
VEBD,0.12188732
VABB,0.018454477
VOCI,-0.00356047
VECC,-0.049112376
VOMM,0.049808034
,
VEBD,0.039359358
VABB,0.051349757
VIDP,0.027999147
VIDP,0.011090315
OEJN,0.029882268
VECC,0.03970605
VIDP,0.013081695
VOBL,
VILK,0.030460478
VAAH,0.042623523
VEGK,0.004770825
VABB,-0.002232222
VVNB,0.004232002
VIDP,0.032565539
VIDP,-0.004920075
VISR,0.049348743
VIDP,0.082032807
VISR,-0.029954264
VIDP,0.049318156
VIDP,0.066987497
VOMM,0.007147819
VEGK,0.032574303
VEDG,0.057944329
VOCI,0.013283816
VIJR,0.003436563
VAAH,-0.018914522
VIDP,0.089201695
VABB,-0.051834597
VIBN,
VISR,-0.013228917
VEPT,0.005053296
VIDP,
VECC,-0.009405149
VIDP,0.021628866
VIDP,0.015460553
VERC,0.028284812
VABB,0.047577135
VIDP,0.020521917
VOCI,0.034735975
VOHS,0.034056502
VIDP,0.023392873
VOBL,0.037401221
VIDP,0.050660421
VIDP,0.019234488
VOMM,0.026436055
VEGT,0.026611162
VABB,0.037039671
VEPT,0.01403189
VIJO,0.093632263
,
VIDP,-0.009036002
VEPT,0.069982607
VARK,0.058073451
VECC,-0.002980401
VIDN,-0.037112418
VABB,0.055905819
VECC,-0.021820188
,
VOMM,0.043766415
VILH,0.045312761
VABB,0.051759764
VIDP,0.019630348
VASU,0.062578308
LIRF,-0.030610146
VOGO,0.008731771
VIDP,0.026746815
VOBL,-0.026926019
VIDP,-0.00358756
VAPO,
VIDP,0.023677164
VOCL,-0.022111102
VOCL,0.094583239
VIDP,0.104412799
VIDP,0.135838773
VAAH,0.081773871
VIDP,-0.028429882
VIDP,-0.005054299
VOBL,
VOBL,-0.010358765
VIDP,0.094656252
VIDP,0.062682578
VEBD,-0.0044071
VIDP,0.058808002
VOMM,0.03551775
VECC,0.079832659
VVNB,0.058545248
VABB,0.022818179
VISR,0.01465351
VABB,-0.002267498
VOCL,-0.042076621
VABB,0.01525329
VOBL,0.040316046
,
VGHS,-0.033234201
VEPT,-0.048500839
VIDP,0.020050972
VOMD,0.023426734
VASU,-0.031595526
VECC,0.062029536
VIDP,0.063428764
VEPT,0.026470547
VECC,
VIJU,0.093808915
OEDF,0.006153553
VIDP,0.063368603
VABB,0.00423615
VABB,0.039904465
VAPO,0.008872321
VOPB,
VRMM,0.044912295
VIDP,0.003317875
VGHS,0.019240722
VIDP,0.008545468
VEBD,-0.0027592
OMDB,0.046375624
VIDP,0.020765597
VOMM,0.041728367
VOBL,0.02738336
VABB,-0.020658498
VECC,-0.011530156
VECC,0.043148611
VIDP,-0.011287237
VOBL,-0.023888386
VEPT,0.000437152
VAAH,0.075071357
OEJN,0.050613144
VAOZ,0.034406574
VOGO,
VOMM,-0.015050705
VIDP,-0.036427571
VOGO,0.058124848
VEGT,0.062563611
VOGO,0.086485514
VIDP,0.040231373
VABB,0.027197559
VIDP,0.009714832
VCBI,0.053489159
VEGT,-0.005581779
VEGT,0.006575333
VIDP,0.081771383
VAPO,-0.030318018
VOBL,0.053068833
VEBD,0.032209865
VOHS,
VOGO,0.049326457
VISR,0.041436056
VOGO,0.025234016
VAUD,
OMDB,0.039980063
VABB,0.10142164
VABB,-0.006542323
VABB,0.055278092
VIDP,0.067107809
VIDP,0.082372204
VIDP,-0.010607793
VEBD,0.007596331
OMRK,-0.002773146
VOMM,0.026231518
VOCL,-0.024291052
VEGT,0.054018391
VOBL,0.005802558
VISR,0.072630583
VIAR,
VOBL,0.045601118
VAUD,0.066628998
VIDP,0.017928805
VEPT,-0.048077269
VOBL,0.063411792
VOML,-0.024898187
VILH,0.073450617
VABB,-0.001169197
VOBL,-0.026198938
VOMD,0.042578367
VIJU,-0.035402258
VIDP,0.049691635
VEPT,0.096071212
VEGT,-0.007090373
VILH,0.062015323
VOPB,0.03613459
VIJP,
VOMM,-0.029019386
VEGK,0.014640208
VIDP,0.019814935
VECC,0.041879556
VECC,0.020573588
LIME,0.019791426
VISR,-0.005872924
VIDP,0.048346993
VIDP,0.051644534
VIDP,0.037349413
OMSJ,-0.022871393
VOGO,-0.000606799
VOBL,0.018889266
VIDP,0.099827453
VABB,-0.001714506
VOGO,0.05444099
VIDP,0.032715938
,
VGHS,-0.026195005
VIDP,-0.009923514
VIDP,0.06281522
VIJP,0.025275765
VABB,0.077329407
VABB,0.038493782
VOGO,0.013160355
VEGK,-0.043194068
VIDP,
VECC,0.037553753
VOHS,0.063989721
VABB,0.062283337
VOCL,0.042783471
VECC,0.033338832
VABB,0.004996314
VISR,0.078867604
VABB,0.025964557
VOBL,0.001173819
VILK,0.010485815
VIDP,0.055204492
VECC,0.028263487
OMDB,-0.027469538
VECC,0.026712531
OERK,0.021937371
VOBL,0.053341644
VOGO,0.056682584
VECC,0.011891778
VECC,0.00833177
VAPO,-0.051102977
VEPT,0.05422934
VOMM,0.011673582
VIDP,0.026798387
VEPT,
VIJU,-0.025578169
VOBL,
VECC,0.029394771
UDYZ,0.034802472
VOMM,
VIDP,0.079248686
VECC,0.057621857
VIDP,-0.007055837
VAPO,0.040194262
VOHS,0.054958042
VOCL,-0.016573815
VEKU,0.029113861
VOHS,0.009302212
VIDP,-0.058008812
VAAH,-0.048212197
VECC,0.017240936
VIDP,0.086598772
VABB,0.02145519
VOGO,0.021363225
VIBN,
VEDG,-0.015962737
VISR,0.056733223
VTBS,
VOTV,0.104348798
,
VILH,
VOBL,0.036205692
VOMM,0.061362175
VOMM,0.024984659
VOMM,0.076765129
VOCL,0.061778513
VISR,0.066583463
VIDP,0.017873741
VOGO,
VOHS,0.071195438
VILH,0.061517118
VIJU,0.026400829
VEDG,0.077378553
OEDF,-0.010822844
ZHHH,0.064810515
VOGO,0.011463564
VABB,0.067153187
VILH,
VISR,0.056307642
VEPT,0.020440224
VIDP,0.01066436
VIDP,0.013814098
VIDP,
VIDP,
VABB,-0.055506441
OEJN,-0.049466576
OMRK,-0.005695811
VIDP,0.041386559
VIDP,0.011491991
VABB,
VOBM,0.065493277
VAAH,0.029940753
VEBD,-0.037351799
VEPT,0.080307667
VIDP,0.071441896
VEPT,-0.061608426
VIDP,0.044479287
,
VIDP,0.040154076
VIDP,0.05247091
VIDP,0.02996463
VOCI,0.032897937
VIDP,0.03227694
VIDP,0.059804076
VOGO,0.040500742
ZHHH,0.091350357
VEDG,0.107838909
VECC,0.049570186
VECC,0.024686637
VIDP,0.025363252
VECC,0.084300282
VIDP,0.006067416
VOMM,0.042472505
VIDP,0.088320094
VEPT,0.08993792
VIDP,0.011445265
VILK,0.060453739
VOBL,-0.018750345
VIJP,0.079900035
VIDP,-0.036970522
VECC,0.011913772
VOGO,0.091582556
VECC,0.061662585
VABB,0.097375933
VEBD,0.010474558
VECC,-0.069097934
VIDP,0.039617528
VIDP,0.058654758
VOCB,0.059059573
VAAH,
VAAH,0.025953414
VEPT,0.051738671
VOBL,-0.008591678
VIDP,0.002077473
VIJP,0.039035786
VOBL,-0.023517574
VEBD,0.004259848
VOBL,0.063657832
VEPT,-0.053824108
VECC,-0.015073293
VAPO,0.084816175
VOMM,0.062882897
VIDP,0.071945771
VAAH,0.044902722
VOCL,0.003539766
VIDP,0.03376441
VOBL,0.033143593
VIDP,0.053187244
VOMM,0.03826534
VABB,-0.010618967
VOMM,0.023599101
VOGO,0.113907349
VOMM,0.048032739
VIDP,0.005271106
VIJP,-0.033313326
VILK,-0.0370925
VECC,0.01640534
VABB,0.01463868
VOGO,0.004811974
VOCI,0.057685964
VIDP,0.011479811
VIDP,0.012796472
VIJP,0.068927183
VECC,0.016038038
VIDP,0.005412994
VILH,0.03692423
VILH,
VECC,0.060306407
VOCL,-0.010471926
VARK,0.099111669
VIDP,
VIDP,0.081538271
VABB,0.067634813
,
VASU,-0.036810455
VEBD,0.031268849
VIBN,
VABB,0.013071267
VOGO,0.082800691
VAPO,
VABB,-0.053507971
VOCL,
VISR,0.018690378
VIDP,0.032908071
VIDP,0.069045657
VEGK,0.006930282
VIDP,0.048903334
VECC,-0.00145863
VEGT,0.050589285
VASU,-0.024545676
VIDP,0.001272718
VEGT,0.009217144
VECC,0.049488348
VABB,0.027119837
VIJU,0.052619347
VOCL,0.01029859
VOGO,0.071323903
VIDP,0.044782337
VIJP,
VIDP,
VIDP,-0.021188555
WSSS,0.025776897
VIDP,-0.002210158
VECC,0.04032907
VHHH,0.041760443
VOGO,0.045455664
VIDP,
VEGT,0.02670464
VIDP,0.057720781
VOCI,-0.020332158
VOBL,0.00801547
VOGO,-0.007427665
VAPO,0.084020418
VEPT,0.09764
VABB,-0.000380414
VOPB,-0.04199591
VOBL,0.07889207
VECC,0.033035011
VABB,0.042771709
,
VIJP,-0.001353578
VISR,0.054143712
VOGO,0.050665769
VOBL,0.017406263
VIJP,0.028302863
VIDP,0.043602229
VABB,0.01936661
VGHS,0.039689283
VIDP,0.042682876
VEDG,0.047954146
VEDG,0.002135953
VISR,0.058248344
VEPT,0.012136074
VIDP,0.061977711
VECC,0.049683519
VEKU,0.03550278
VIDP,0.055558938
VILK,0.085228309
VAAH,0.032498552
VECC,-0.010545265
VABB,0.027902535
VEPT,0.039936427
VIDP,0.016884732
OMDB,
UGKO,0.033408957
VOMM,0.082045013
VIDP,0.080851264
VIDP,0.037441946
VABB,-0.009626773
VIDP,0.084937672
VEKU,-0.077068397
VIDP,-0.025768202
VOHS,-0.010411265
VAPO,0.081286817
VABB,0.017447747
VAUD,0.075434154
VECC,0.020903972
VIBN,
VIDP,-0.037804843
VIJU,-0.014242106
VAAH,-0.004012587
VOHS,0.007418416
VEGK,0.04100862
VOHS,
VOHS,0.02692199
VAUD,0.030688507
VIDP,-0.029387155
VECC,-0.01329608
VIJU,-0.017415479
VIDP,0.053561248
VABB,
VABB,0.046002472
VOMM,0.056047247
VIDP,0.031586654
,
VIDP,0.107814272
VISR,0.033132682
VEPT,-0.016512721
VOGO,
VABB,0.038351592
VIAR,0.02849689
VOBL,0.00306142
VABB,0.020464129
VABB,0.086446954
VECC,0.009237354
VOBL,0.035445165
VEPT,-0.056464831
VIDP,0.058407682
VABB,0.002896373
VAAH,-0.008895487
VIDP,0.113026041
VECC,0.069619141
VEGT,0.039080163
VEBD,0.08967085
VECC,0.001349093
VIDP,0.039230723
VOCI,0.012657404
VIDP,0.06846671
VABB,0.025145672
VABB,-0.015955359
VIDP,0.004914213
VOBL,0.061184895
VOGO,
VOBL,-0.008813521
VABB,0.061000534
VISR,
,
VIDP,-0.031505393
VILH,
VABB,-0.058250135
VOGO,
VECC,0.022818914
VEGK,-0.009017726
VECC,0.061021238
VIDP,0.015981448
VILH,0.074160339
VIDP,0.047362401
VABB,-0.004272108
VEGT,0.017669595
VISR,0.101517126
VEGK,0.03432299
VOBL,0.022128839
VOMM,-0.015313793
VABB,0.054508937
VABB,0.083375399
VAUD,0.054706159
VECC,-0.008508412
VILH,0.018226757
VIDP,-0.021953078
VASU,0.014139797
VECC,-0.023534896
VOGO,-0.006962203
VASU,0.001727929
VASU,-0.055309654
VISR,-0.034124748
VOBL,0.050710489
VIDP,-0.011439413
VIDP,0.046878963
VISR,-0.011904776
VRMM,0.026901663
VABB,-0.060407388
VEBD,
VIJP,-0.018449942
VOHS,
VOGO,-0.038366882
VEBD,0.039238183
VOMM,0.013599946
VIDP,0.023593736
VIDP,
VGHS,-0.008335236
VOBM,0.048856229
VIDP,0.035410362
VECC,0.046942034
VOML,0.009590827
VIDP,
VOGO,-0.033365203
VIDP,0.031656451
OMDB,0.006931209
VEGK,0.038743107
VECC,0.032262164
VIJP,0.058748203
VIDP,0.019457004
OMDB,0.006315347
WSSS,0.007627389
VEGT,0.030449249
VEGK,0.019220716
VEGT,0.012676845
VEGT,0.017447551
VIDP,0.046966198
VECC,0.069676083
VECC,
VABB,0.054047436
VIDP,0.044667517
VIJP,0.103879583
VECC,0.036142595
VOMM,0.083722533
VIDP,0.053014279
VOGO,0.021562852
VOMM,0.143587969
VISR,
VECX,0.119065282
VHHH,
VABB,0.056865118
VIDP,0.006740144
VEKU,0.057107897
VIDP,0.063311666
VABB,0.007582955
VOBL,-0.013395903
VOBL,
VOBL,0.063331799
VEPT,0.061841917
VEPT,-0.012418542
VIDP,-0.005668121
VIDP,-0.020200092
VISR,0.024924114
VEKU,-0.053863798
VOMM,0.114301162
VIDP,0.008262982
VIJU,-0.033798366
VECC,0.060593949
VEBD,-0.000904958
VABB,0.070067186
VOML,0.060931266
VIDP,-0.028416754
VABB,0.02283195
VOGO,0.052990839
VOBL,-0.001278128
VOMM,0.083865222
VOGO,-0.012097504
VEDG,0.025706077
VAUD,0.060834536
VABB,-0.009348799
VEDG,0.07430462
VIDP,0.057132343
VISR,-0.023772696
VOMM,0.001001013
VISR,-0.026488254
VEGT,0.031161802
VEPT,0.054287827
VIDP,-0.00637416
VEGK,0.018236305
VEPT,-0.037386304
VIDP,0.027001279
VOBL,0.033155086
VOCL,-0.089048911
VEPT,0.031878817
VABB,0.0473218
VEGK,-0.031305733
ZHHH,-0.002526213
VEBD,0.014450547
VEPT,0.009976462
,
VEGK,-0.010163004
VIDP,0.065843442
VOGO,0.063685688
VOMM,0.058440988
VABB,
VABB,0.064151386
VOGO,-0.006793024
VEPT,0.008634111
VOCL,0.064848392
VABB,0.02788571
VIDP,0.071579832
VIDP,0.098268962
OMDB,
VIDP,0.004799864
VIDP,0.095577944
VOMM,0.01006638
VABB,0.00913258
VISR,0.129758082
UGKO,0.036961484
VIDP,0.016613149
OMDB,0.003424407
VIDP,0.033785052
VOMM,0.063171664
VEBD,0.046676893
VECC,0.024398313
VOBL,0.00464648
VOCL,0.042907613
VABB,0.028618347
VISR,0.051911479
VAPO,-0.025598743
VOMM,0.012415133
VECC,-0.016028465
VIDP,0.01106433
,
VIDP,-0.025919778
,
VISR,0.006814649
VABB,
VOMM,0.038591103
VAPO,0.022405503
VOBL,0.101041153
VOBL,0.063023005
VOGO,0.083565591
VABB,0.050850901
VOBL,-0.007034373
VIDP,0.066521081
VIDP,-0.007331151
VIDP,0.100482898
VOCI,0.011537983
VEPT,0.06327857
VEDG,0.004566334
VIDP,0.012340053
VIDP,0.014532973
VECC,0.066871022
VIDP,
VEBD,0.024858316
OMDB,
VISR,0.068706217
VIDP,0.012885769
VEGT,0.009777258
VOMM,-0.085588274
VIAR,0.00260667
VEGT,0.001127084
VVNB,-0.000390623
VOML,0.074097678
VOBL,0.03359956
VAPO,0.032640215
VOBL,0.039911788
VOMD,0.04091568
VIDP,0.012404538
VECC,-0.010959352
VABB,-0.115532065
VIJU,-0.080857294
VECC,
VIJP,-0.064953526
VECC,0.029829171
VIDP,0.03863722
VOGO,0.090189992
VABB,0.040980182
VEKU,0.056309033
,
VEGT,-0.050318594
OMDB,0.02058505
VISR,
VEPT,-0.025334315
VEGT,0.073768281
VASU,0.028419676
OMDB,0.027192414
VIDP,-0.023116105
VISR,0.009577542
VIDP,
VOMM,-0.022680276
UGKO,-0.023169448
VISR,-0.060757004
VOCI,0.020416339
VIDP,0.00376395
VECC,-0.047093044
VIDP,-0.00515477
VOBL,0.025146566
VOBL,0.052326518
VIDP,-0.002981557
VIDP,0.00483589
,
VOCI,0.023035095
VIJU,-0.006111733
VOGO,0.015414825
VOMM,0.064086624
VOBL,0.003096141
VOGO,-0.012501475
VEGK,0.04759269
OMSJ,0.019304637
VABB,-0.027413501
VOMM,-0.042120309
VEBD,0.025642168
VAPO,-0.048079636
VABB,0.022890617
VABB,-0.035999752
VISR,0.050182593
VIDP,0.012655319
OEJN,
VOGO,
VIDP,0.02825058
VECC,0.039352124
VIDP,0.069389721
VECC,0.033109004
VECC,0.001215295
VABB,-0.015768581
VABB,0.018899709
,
VOCI,0.076215653
VIDP,0.035506261
VABB,0.008195037
VIDP,0.044463392
VEBD,0.034917938
VECC,-0.002293326
VEGT,0.023961755
VABB,0.030907406
,
VABB,0.063235469
VOGO,-0.045290031
VIDP,
OERK,-0.005696794
VOBL,-0.009698685
VABB,0.036064069
VIDP,0.05411532
VABB,0.039312464
VEGT,0.043616224
VIDP,
VIDP,0.008052664
VABB,-0.004986633
VABB,0.046457368
VABB,0.039363322
VECC,0.039462089
,
VIDP,-0.002098707
VOMM,0.087130943
VIDP,0.081382319
OMRK,-0.110236859
VIJP,0.001154189
VOGO,0.064156947
VOGO,0.038767556
VIDP,-0.005817681
VIDP,0.02809629
VIDP,0.000585977
VEPT,0.00280758
VEBD,0.033074743
VAAH,0.019168907
VIDN,-0.01007532
VOMM,0.033923179
VILH,0.080624005
VIDP,
VOBL,0.016228621
VILH,0.074661121
VABB,0.056356064
VOHS,0.027422693
VEBD,0.03115752
VECC,0.085776893
VEPT,0.090543704
VIDP,0.019356839
VIDP,0.069554214
VEPT,0.038759796
VOBL,0.024993216
VOML,0.023449936
VOCB,-0.033415647
VEDG,-0.01248324
VEPT,-0.006129869
LYBE,0.09179816
VEPT,0.050017458
VECC,0.020803462
VOGO,-0.013976482
VOCL,-0.005545584
VOMM,-0.017743357
VECC,-0.044486653
VOMM,-0.000377081
VEGT,0.016648823
VECC,0.043695817
VECC,0.047376714
VEGK,0.030512142
VABB,-0.005184969
VIDP,0.011448555
VEGT,0.071485914
VEDG,0.055125375
VIDP,0.04037604
VISR,
VIJP,-0.003695497
VIDP,0.068694446
VIDP,-0.004050897
VOBL,
VOBL,
VABB,0.047687072
VASU,0.062002819
VCBI,0.046450865
VIDP,0.0254835
VOBL,0.021056459
VOGO,-0.044335943
VIJO,0.055546972
VOHS,0.040298354
VOMM,0.067313352
VABB,0.019971739
VIDP,0.012762827
VABB,0.068764017
VIJP,0.023371297
VABB,-0.04589748
VIDP,0.023959317
VEBD,0.04972317
VAPO,
VECC,0.038342729
VIDP,0.017362478
VECC,0.08154167
VIDP,0.022819043
VIDP,0.07223646
VABB,
VOCI,0.046860204
VOCL,0.141038243
OMDB,0.018768349
VIDP,
VAAH,0.048059487
VECC,0.041458425
VEPT,0.027409746
VIDP,
VOBL,
VOGO,0.036045608
VEGK,0.046808005
VECC,-0.003610312
VEGK,
VOBL,0.053904585
VEGT,0.066287533
VOMM,0.041688636
VECC,0.048547632
VEBD,0.014437063
VOML,0.110425784
VIDP,-0.000468411
VIDP,-0.009447879
VEGT,0.032913845
VABB,0.055374476
VAPO,-0.007476687
VISR,0.044251126
VISR,-0.051875501
VIDP,0.042840792
VAPO,0.012807134
VOMM,0.055123183
VIDP,0.007620813
VABB,-0.048330517
VASU,-0.022081004
VIDP,0.045399149
VIDP,0.015639369
,
VOHS,
VECC,0.010482901
VAPO,0.024117527
VISR,-0.047314721
VIDP,-0.021529048
VABB,0.04104544
VABB,0.024501716
VECC,0.032884287
VIDP,-0.010167214
VABB,0.007541752
VECC,0.109299104
VIDP,0.050006061
VOMM,0.009659443
,
VOCB,0.084595361
VILH,0.083932163
VOMM,
VEKU,0.097257862
UDYZ,0.05292589
VABB,0.027441117
VISR,0.001962801
VAPO,-0.002656538
VABB,
,
VIDP,-0.029188846
VOMM,-0.064938565
VABB,0.000797251
VIDP,0.132238127
VILK,0.023113869
VOMD,0.06880646
VOGO,
VAOZ,-0.006848748
VEBD,0.036065907
VABB,0.024126234
VOMM,-0.01704272
VOGO,-0.036878949
VISR,0.001143214
VIDP,0.055202839
VIJP,0.055581148
VABB,
VOBL,-0.000794189
VOMM,0.030107931
VECC,0.074531763
VECC,-0.010563877
VIJP,-0.003567426
OERK,0.005279972
VIDP,0.034132317
VABB,-0.007752345
VABB,-0.03495962
VOBL,
OEJN,
VIJU,0.040516781
VIDP,0.068594814
VOBL,0.001325026
VEPT,0.038753627
VARK,0.063038346
VIDP,0.080170406
VILK,0.0173953
VECC,0.003877272
VECC,0.041269947
VIDP,0.055601747
VOBL,
VIJU,0.031452823
VECC,0.053878895
VOPB,-0.021741359
VAPO,0.06598733
VEDG,0.040166825
VIDP,-0.009247343
VAAH,0.065991959
VIDP,0.008083694
VAPO,0.022417633
VOGO,-0.015525087
VABB,0.052470715
VIDP,-0.040563047
VEPT,0.049271642
VIDP,0.039280138
VECC,0.077780105
VOBL,
VOBL,
VOBL,0.185938347
VEPT,0.080582199
VISR,0.043142114
VIAR,0.031434904
VEBD,0.021943947
VOMM,0.006309479
OMDB,0.02132259
VOGO,0.040603835
VECC,0.035891872
VEPT,0.029340914
VIDP,
VOMM,0.011017109
VABB,0.110435529
VABB,0.062676613
VABB,0.003670772
VIDP,0.037429443
,
VEGT,-0.017785265
VIJU,-0.085136511
VIDP,0.026789089
VIDP,0.047768491
VOMM,0.081426937
VABB,-0.015015826
VOCI,-0.013138067
VIDP,0.003806183
VIDP,0.036303517
VAAH,0.046802977
VABB,0.062017347
VOMM,0.024881512
VEPT,0.03139805
VIBN,
VOGO,0.006006665
VABB,0.004893969
VARK,0.013854428
VECC,0.050824922
VOHS,0.01907111
VAPO,0.074367993
VAAH,0.076992113
VABB,0.030024792
VIDP,0.052489386
OERK,-0.028403975
VEKU,0.079144573
VECC,0.027551698
VABB,0.064674046
VISR,0.003878484
VABB,0.031344251
VIDP,0.099741272
VOCL,0.097032331
VOGO,0.047097878
VABB,-0.013823241
VIDP,0.084168389
OMDB,0.039910941
VIDP,0.01924058
VABB,-0.006563707
VEPT,0.039068668
VECC,0.04690184
VOMM,0.010132852
VILK,-0.000775919
,
VECC,0.061195337
VIDP,0.050144275
VEGT,0.067749862
VOMM,
VIJP,0.074810055
VILH,0.017056707
VOBL,0.043453058
VABB,-0.012501652
VIDP,0.094070491
VABB,0.009670368
VOMM,0.105439707
VEGK,0.005716524
VECC,0.094788598
VOHS,
VIDP,-0.011651617
VIDP,0.03484088
VIDP,0.061920388
VECC,0.065746892
VOCI,-0.023171276
,
VIDP,-0.023363475
OMDB,
VECC,0.046445782
VOGO,0.019252236
VAUD,0.008712069
VEBD,0.050103785
VIDP,-0.000468411
VIDP,0.018942733
VOBL,-0.013530848
VOMM,0.001512623
VABB,0.007969015
VEPT,0.018639384
